Date,Open_crd,High_crd,Low_crd,Close_crd,Adj Close_crd,Volume_crd,Open_sp,High_sp,Low_sp,Close_sp,Adj Close_sp,Volume_sp,Open_ns,High_ns,Low_ns,Close_ns,Adj Close_ns,Volume_ns,Open_usd,High_usd,Low_usd,Close_usd,Adj Close_usd,Volume_usd
2011-10-13,84.93000030517578,85.38999938964844,83.16999816894531,84.2300033569336,84.2300033569336,360268,1206.9599609375,1207.4599609375,1190.5799560546875,1203.6600341796875,1203.6600341796875,4436270000,2595.050048828125,2625.219970703125,2588.7099609375,2620.239990234375,2620.239990234375,1675220000,77.01000213623047,77.91999816894531,76.79000091552734,76.98999786376953,76.98999786376953,0
2011-10-14,84.47000122070312,87.4000015258789,83.7699966430664,86.80000305175781,86.80000305175781,274846,1205.6500244140625,1224.6099853515625,1205.6500244140625,1224.5799560546875,1224.5799560546875,4116690000,2655.22998046875,2667.85009765625,2636.0,2667.85009765625,2667.85009765625,1664350000,77.19000244140625,77.43000030517578,76.5,76.62000274658203,76.62000274658203,0
2011-10-17,87.4800033569336,88.18000030517578,85.87999725341797,86.37999725341797,86.37999725341797,227298,1224.469970703125,1224.469970703125,1198.550048828125,1200.8599853515625,1200.8599853515625,4300700000,2653.320068359375,2658.25,2606.909912109375,2614.919921875,2614.919921875,1675210000,76.58000183105469,77.23999786376953,76.44000244140625,77.13999938964844,77.13999938964844,0
2011-10-18,86.19999694824219,89.02999877929688,85.55000305175781,88.33999633789062,88.33999633789062,203765,1200.75,1233.0999755859375,1191.47998046875,1225.3800048828125,1225.3800048828125,4840170000,2614.050048828125,2667.570068359375,2586.31005859375,2657.429931640625,2657.429931640625,1931690000,77.16999816894531,77.55000305175781,76.44000244140625,77.12999725341797,77.12999725341797,0
2011-10-19,88.26000213623047,89.51000213623047,85.87000274658203,86.11000061035156,86.11000061035156,112020,1223.4599609375,1229.6400146484375,1206.31005859375,1209.8800048828125,1209.8800048828125,4846390000,2642.889892578125,2651.8798828125,2597.77001953125,2604.0400390625,2604.0400390625,1980180000,77.13999938964844,77.19000244140625,76.56999969482422,77.11000061035156,77.11000061035156,0
2011-10-20,86.0999984741211,86.94000244140625,84.0999984741211,85.30000305175781,85.30000305175781,389241,1209.9200439453125,1219.530029296875,1197.3399658203125,1215.3900146484375,1215.3900146484375,4870290000,2605.419921875,2606.389892578125,2557.169921875,2598.6201171875,2598.6201171875,2040180000,77.02999877929688,77.48999786376953,76.56999969482422,76.97000122070312,76.97000122070312,0
2011-10-21,86.5,88.88999938964844,85.94999694824219,87.4000015258789,87.4000015258789,296555,1215.3900146484375,1239.030029296875,1215.3900146484375,1238.25,1238.25,4980770000,2630.300048828125,2646.919921875,2611.110107421875,2637.4599609375,2637.4599609375,2019950000,76.94999694824219,77.20999908447266,76.23999786376953,76.30000305175781,76.30000305175781,0
2011-10-24,87.05000305175781,91.87999725341797,87.0,91.2699966430664,91.2699966430664,484139,1238.719970703125,1256.550048828125,1238.719970703125,1254.18994140625,1254.18994140625,4309380000,2644.830078125,2703.070068359375,2643.93994140625,2699.43994140625,2699.43994140625,1884450000,76.47000122070312,76.54000091552734,75.9800033569336,76.0199966430664,76.0199966430664,0
2011-10-25,91.69000244140625,94.6500015258789,91.0999984741211,93.16999816894531,93.16999816894531,489373,1254.18994140625,1254.18994140625,1226.7900390625,1229.050048828125,1229.050048828125,4473970000,2685.860107421875,2685.8798828125,2633.93994140625,2638.419921875,2638.419921875,1777770000,76.13999938964844,76.44000244140625,75.94000244140625,76.25,76.25,0
2011-10-26,92.58999633789062,93.91999816894531,90.0,90.19999694824219,90.19999694824219,411445,1229.1700439453125,1246.280029296875,1221.06005859375,1242.0,1242.0,4873530000,2660.419921875,2666.2900390625,2598.739990234375,2650.669921875,2650.669921875,2118650000,76.26000213623047,76.66000366210938,75.87999725341797,76.19999694824219,76.19999694824219,0
2011-10-27,90.9800033569336,94.25,90.73999786376953,93.95999908447266,93.95999908447266,327446,1243.969970703125,1292.6600341796875,1243.969970703125,1284.5899658203125,1284.5899658203125,6367610000,2720.590087890625,2753.3701171875,2694.27001953125,2738.6298828125,2738.6298828125,2810680000,76.29000091552734,76.66000366210938,74.72000122070312,74.87000274658203,74.87000274658203,0
2011-10-28,93.93000030517578,93.93000030517578,92.01000213623047,93.31999969482422,93.31999969482422,276760,1284.3900146484375,1287.0799560546875,1277.010009765625,1285.0899658203125,1285.0899658203125,4536690000,2724.030029296875,2742.27001953125,2723.030029296875,2737.14990234375,2737.14990234375,1838530000,75.0,75.16000366210938,74.9000015258789,75.08999633789062,75.08999633789062,0
2011-10-31,93.52999877929688,93.80000305175781,91.36000061035156,93.19000244140625,93.19000244140625,228561,1284.9599609375,1284.9599609375,1253.1600341796875,1253.300048828125,1253.300048828125,4310210000,2705.889892578125,2716.699951171875,2684.1298828125,2684.409912109375,2684.409912109375,1772560000,75.08999633789062,76.56999969482422,74.9800033569336,76.16999816894531,76.16999816894531,0
2011-11-01,92.58000183105469,92.87999725341797,89.16999816894531,92.19000244140625,92.19000244140625,351343,1251.0,1251.0,1215.4200439453125,1218.280029296875,1218.280029296875,5645540000,2607.31005859375,2638.60009765625,2597.159912109375,2606.9599609375,2606.9599609375,2294220000,76.55000305175781,77.66999816894531,74.9800033569336,77.26000213623047,77.26000213623047,0
2011-11-02,91.5999984741211,93.79000091552734,90.97000122070312,92.51000213623047,92.51000213623047,265626,1219.6199951171875,1242.47998046875,1219.6199951171875,1237.9000244140625,1237.9000244140625,4110530000,2637.56005859375,2648.4599609375,2613.739990234375,2639.97998046875,2639.97998046875,1921790000,77.54000091552734,77.66999816894531,76.44999694824219,77.01000213623047,77.01000213623047,0
2011-11-03,92.98999786376953,94.61000061035156,90.87000274658203,94.06999969482422,94.06999969482422,299987,1238.25,1263.2099609375,1234.81005859375,1261.1500244140625,1261.1500244140625,4849140000,2666.2099609375,2699.840087890625,2628.219970703125,2697.969970703125,2697.969970703125,2106240000,77.2300033569336,77.5,76.56999969482422,76.66999816894531,76.66999816894531,0
2011-11-04,94.23999786376953,94.93000030517578,92.87000274658203,94.26000213623047,94.26000213623047,295457,1260.8199462890625,1260.8199462890625,1238.9200439453125,1253.22998046875,1253.22998046875,3830650000,2678.159912109375,2693.669921875,2655.1201171875,2686.14990234375,2686.14990234375,1930750000,76.70999908447266,77.30000305175781,76.62000274658203,76.91000366210938,76.91000366210938,0
2011-11-07,94.26000213623047,96.11000061035156,93.2300033569336,95.5199966430664,95.5199966430664,321186,1253.2099609375,1261.699951171875,1240.75,1261.1199951171875,1261.1199951171875,3429740000,2683.3798828125,2697.02001953125,2649.06005859375,2695.25,2695.25,1712700000,76.91999816894531,77.37999725341797,76.7300033569336,76.95999908447266,76.95999908447266,0
2011-11-08,95.87000274658203,97.08000183105469,95.2300033569336,96.80000305175781,96.80000305175781,313566,1261.1199951171875,1277.550048828125,1254.989990234375,1275.9200439453125,1275.9200439453125,3908490000,2712.080078125,2730.389892578125,2680.929931640625,2727.489990234375,2727.489990234375,1850270000,77.01000213623047,77.18000030517578,76.55999755859375,76.66999816894531,76.66999816894531,0
2011-11-09,96.80999755859375,97.83999633789062,94.54000091552734,95.73999786376953,95.73999786376953,445712,1275.1800537109375,1275.1800537109375,1226.6400146484375,1229.0999755859375,1229.0999755859375,4659740000,2662.56005859375,2672.340087890625,2617.929931640625,2621.64990234375,2621.64990234375,2144160000,76.66999816894531,78.0,76.51000213623047,77.93000030517578,77.93000030517578,0
2011-11-10,95.75,98.3499984741211,95.19999694824219,97.77999877929688,97.77999877929688,347730,1229.5899658203125,1246.219970703125,1227.699951171875,1239.699951171875,1239.699951171875,4002760000,2652.010009765625,2652.39990234375,2601.7900390625,2625.14990234375,2625.14990234375,1892390000,77.97000122070312,78.16999816894531,77.4000015258789,77.63999938964844,77.63999938964844,0
2011-11-11,97.51000213623047,99.19999694824219,97.3499984741211,98.98999786376953,98.98999786376953,282786,1240.1199951171875,1266.97998046875,1240.1199951171875,1263.8499755859375,1263.8499755859375,3370180000,2653.530029296875,2684.669921875,2649.85009765625,2678.75,2678.75,1602640000,77.66000366210938,78.16000366210938,76.72000122070312,76.94000244140625,76.94000244140625,0
2011-11-14,99.30000305175781,99.69000244140625,97.19000244140625,98.13999938964844,98.13999938964844,351523,1263.8499755859375,1263.8499755859375,1246.6800537109375,1251.780029296875,1251.780029296875,3219680000,2671.110107421875,2682.1298828125,2647.47998046875,2657.219970703125,2657.219970703125,1401710000,76.76000213623047,77.6500015258789,76.63999938964844,77.55999755859375,77.55999755859375,0
2011-11-15,98.04000091552734,99.83999633789062,97.51000213623047,99.37000274658203,99.37000274658203,353319,1251.699951171875,1264.25,1244.3399658203125,1257.81005859375,1257.81005859375,3599300000,2647.909912109375,2695.8701171875,2644.0,2686.199951171875,2686.199951171875,1706960000,77.4800033569336,78.08999633789062,77.43000030517578,77.87999725341797,77.87999725341797,0
2011-11-16,99.31999969482422,102.88999938964844,98.38999938964844,102.58999633789062,102.58999633789062,379612,1257.81005859375,1259.6099853515625,1235.6700439453125,1236.9100341796875,1236.9100341796875,4085010000,2661.090087890625,2688.860107421875,2637.909912109375,2639.610107421875,2639.610107421875,1950030000,78.05999755859375,78.38999938964844,77.83000183105469,78.16000366210938,78.16000366210938,0
2011-11-17,101.76000213623047,103.37000274658203,98.27999877929688,98.81999969482422,98.81999969482422,194039,1236.56005859375,1237.72998046875,1209.4300537109375,1216.1300048828125,1216.1300048828125,4596450000,2637.3701171875,2637.47998046875,2576.219970703125,2587.989990234375,2587.989990234375,2197320000,78.36000061035156,78.47000122070312,77.93000030517578,78.29000091552734,78.29000091552734,0
2011-11-18,98.61000061035156,100.1500015258789,96.63999938964844,97.41000366210938,97.41000366210938,341638,1216.18994140625,1223.510009765625,1211.3599853515625,1215.6500244140625,1215.6500244140625,3827610000,2595.02001953125,2595.840087890625,2567.14990234375,2572.5,2572.5,1755360000,78.30999755859375,78.36000061035156,77.54000091552734,78.0199966430664,78.0199966430664,0
2011-11-21,97.54000091552734,97.86000061035156,95.23999786376953,96.91999816894531,96.91999816894531,279104,1215.6199951171875,1215.6199951171875,1183.1600341796875,1192.97998046875,1192.97998046875,4050070000,2535.340087890625,2539.8701171875,2500.889892578125,2523.139892578125,2523.139892578125,2048520000,77.9800033569336,78.51000213623047,77.97000122070312,78.30000305175781,78.30000305175781,0
2011-11-22,97.19999694824219,98.69999694824219,96.55000305175781,98.01000213623047,98.01000213623047,319245,1192.97998046875,1196.81005859375,1181.6500244140625,1188.0400390625,1188.0400390625,3911710000,2517.639892578125,2534.39990234375,2499.18994140625,2521.280029296875,2521.280029296875,1792060000,78.31999969482422,78.44000244140625,77.9800033569336,78.2300033569336,78.2300033569336,0
2011-11-23,97.79000091552734,97.87000274658203,95.3499984741211,96.16999816894531,96.16999816894531,283449,1187.47998046875,1187.47998046875,1161.7900390625,1161.7900390625,1161.7900390625,3798940000,2501.179931640625,2503.3798828125,2460.080078125,2460.080078125,2460.080078125,1707770000,78.2300033569336,79.18000030517578,78.16999816894531,79.0,79.0,0
2011-11-25,95.79000091552734,97.55000305175781,94.98999786376953,96.7699966430664,96.7699966430664,185841,1161.4100341796875,1172.6600341796875,1158.6600341796875,1158.6700439453125,1158.6700439453125,1664200000,2453.030029296875,2477.030029296875,2441.47998046875,2441.510009765625,2441.510009765625,691750000,79.16999816894531,79.69999694824219,79.12999725341797,79.61000061035156,79.61000061035156,0
2011-11-28,97.5,100.73999786376953,97.12999725341797,98.20999908447266,98.20999908447266,311735,1158.6700439453125,1197.3499755859375,1158.6700439453125,1192.550048828125,1192.550048828125,3920750000,2509.6298828125,2531.320068359375,2507.719970703125,2527.340087890625,2527.340087890625,1626060000,79.23999786376953,79.4000015258789,78.76000213623047,79.29000091552734,79.29000091552734,0
2011-11-29,97.75,100.1500015258789,97.2300033569336,99.79000091552734,99.79000091552734,320858,1192.56005859375,1203.6700439453125,1191.800048828125,1195.18994140625,1195.18994140625,3992650000,2529.110107421875,2542.4599609375,2508.27001953125,2515.510009765625,2515.510009765625,1623550000,79.33999633789062,79.4000015258789,78.5199966430664,79.0,79.0,0
2011-11-30,99.4800033569336,101.75,98.91999816894531,100.36000061035156,100.36000061035156,302863,1196.719970703125,1247.1099853515625,1196.719970703125,1246.9599609375,1246.9599609375,5801910000,2586.389892578125,2620.340087890625,2582.489990234375,2620.340087890625,2620.340087890625,2440960000,79.05000305175781,79.37999725341797,77.91999816894531,78.38999938964844,78.38999938964844,0
2011-12-01,100.51000213623047,101.16999816894531,98.87000274658203,100.19999694824219,100.19999694824219,275858,1246.9100341796875,1251.0899658203125,1239.72998046875,1244.5799560546875,1244.5799560546875,3818680000,2615.669921875,2636.080078125,2611.47998046875,2626.199951171875,2626.199951171875,1826860000,78.37000274658203,79.37000274658203,77.91999816894531,78.31999969482422,78.31999969482422,0
2011-12-02,100.0,101.55999755859375,99.76000213623047,100.95999908447266,100.95999908447266,245915,1246.030029296875,1260.0799560546875,1243.3499755859375,1244.280029296875,1244.280029296875,4144310000,2650.800048828125,2659.22998046875,2625.070068359375,2626.929931640625,2626.929931640625,1662730000,78.30999755859375,78.7699966430664,77.97000122070312,78.62999725341797,78.62999725341797,0
2011-12-05,101.2300033569336,102.44000244140625,100.23999786376953,100.98999786376953,100.98999786376953,239380,1244.3299560546875,1266.72998046875,1244.3299560546875,1257.0799560546875,1257.0799560546875,4148060000,2666.469970703125,2674.530029296875,2641.590087890625,2655.760009765625,2655.760009765625,1686660000,78.56999969482422,78.68000030517578,78.19000244140625,78.61000061035156,78.61000061035156,0
2011-12-06,100.44999694824219,101.41999816894531,100.19999694824219,101.27999877929688,101.27999877929688,217029,1257.18994140625,1266.030029296875,1253.030029296875,1258.469970703125,1258.469970703125,3734230000,2655.02001953125,2663.6298828125,2639.179931640625,2649.56005859375,2649.56005859375,1491130000,78.58999633789062,78.87999725341797,78.44999694824219,78.51000213623047,78.51000213623047,0
2011-12-07,101.11000061035156,101.94000244140625,99.66999816894531,100.48999786376953,100.48999786376953,330533,1258.1400146484375,1267.06005859375,1244.800048828125,1261.010009765625,1261.010009765625,4160540000,2638.610107421875,2660.239990234375,2612.800048828125,2649.2099609375,2649.2099609375,1658010000,78.5199966430664,78.87000274658203,78.27999877929688,78.4800033569336,78.4800033569336,0
2011-12-08,100.83999633789062,101.7300033569336,97.70999908447266,98.33999633789062,98.33999633789062,340677,1260.8699951171875,1260.8699951171875,1231.469970703125,1234.3499755859375,1234.3499755859375,4298370000,2633.300048828125,2645.919921875,2592.550048828125,2596.3798828125,2596.3798828125,1845640000,78.45999908447266,79.01000213623047,78.0999984741211,78.80999755859375,78.80999755859375,0
2011-12-09,98.08000183105469,99.91000366210938,97.36000061035156,99.41000366210938,99.41000366210938,318767,1234.47998046875,1258.25,1234.47998046875,1255.18994140625,1255.18994140625,3830610000,2603.179931640625,2653.4599609375,2603.179931640625,2646.85009765625,2646.85009765625,1664710000,78.79000091552734,79.0999984741211,78.0999984741211,78.62999725341797,78.62999725341797,0
2011-12-12,99.58000183105469,99.68000030517578,97.54000091552734,97.7699966430664,97.7699966430664,279146,1255.050048828125,1255.050048828125,1227.25,1236.469970703125,1236.469970703125,3600570000,2617.320068359375,2617.320068359375,2591.419921875,2612.260009765625,2612.260009765625,1572600000,78.72000122070312,79.63999938964844,78.62999725341797,79.56999969482422,79.56999969482422,0
2011-12-13,97.8499984741211,101.25,97.63999938964844,100.13999938964844,100.13999938964844,380754,1236.8299560546875,1249.8599853515625,1219.4300537109375,1225.72998046875,1225.72998046875,4121570000,2629.669921875,2639.739990234375,2568.43994140625,2579.27001953125,2579.27001953125,1752320000,79.55999755859375,80.38999938964844,79.29000091552734,80.25,80.25,0
2011-12-14,100.33000183105469,100.33000183105469,94.20999908447266,94.94999694824219,94.94999694824219,377475,1225.72998046875,1225.72998046875,1209.469970703125,1211.8199462890625,1211.8199462890625,4298290000,2566.2099609375,2568.43994140625,2525.8798828125,2539.31005859375,2539.31005859375,1793960000,80.25,80.7300033569336,80.12000274658203,80.52999877929688,80.52999877929688,0
2011-12-15,94.88999938964844,95.98999786376953,93.30999755859375,93.87000274658203,93.87000274658203,273761,1212.1199951171875,1225.5999755859375,1212.1199951171875,1215.75,1215.75,3810340000,2565.929931640625,2565.93994140625,2536.580078125,2541.010009765625,2541.010009765625,1748400000,80.51000213623047,80.62000274658203,80.11000061035156,80.23999786376953,80.23999786376953,0
2011-12-16,93.41999816894531,94.79000091552734,92.5199966430664,93.52999877929688,93.52999877929688,205893,1216.0899658203125,1231.0400390625,1215.199951171875,1219.6600341796875,1219.6600341796875,5345800000,2554.6201171875,2585.419921875,2548.0,2555.330078125,2555.330078125,2664690000,80.20999908447266,80.61000061035156,79.93000030517578,80.25,80.25,0
2011-12-19,93.76000213623047,94.41999816894531,92.54000091552734,93.87999725341797,93.87999725341797,114563,1219.739990234375,1224.5699462890625,1202.3699951171875,1205.3499755859375,1205.3499755859375,3659820000,2564.070068359375,2570.64990234375,2518.010009765625,2523.139892578125,2523.139892578125,1560110000,80.19000244140625,80.48999786376953,80.11000061035156,80.25,80.25,0
2011-12-20,94.13999938964844,97.44999694824219,94.13999938964844,97.22000122070312,97.22000122070312,242305,1205.719970703125,1242.8199462890625,1205.719970703125,1241.300048828125,1241.300048828125,4055590000,2567.25,2604.52001953125,2566.8701171875,2603.72998046875,2603.72998046875,1835720000,80.30999755859375,80.48999786376953,79.58999633789062,79.87999725341797,79.87999725341797,0
2011-12-21,97.52999877929688,99.25,96.80000305175781,98.66999816894531,98.66999816894531,219505,1241.25,1245.0899658203125,1229.510009765625,1243.719970703125,1243.719970703125,2959020000,2589.77001953125,2590.610107421875,2544.659912109375,2577.969970703125,2577.969970703125,1853710000,79.66999816894531,80.0999984741211,79.23999786376953,80.0199966430664,80.0199966430664,0
2011-12-22,99.02999877929688,100.05000305175781,98.51000213623047,99.52999877929688,99.52999877929688,151560,1243.719970703125,1255.219970703125,1243.719970703125,1254.0,1254.0,3492250000,2584.330078125,2601.989990234375,2581.919921875,2599.449951171875,2599.449951171875,1515610000,80.02999877929688,80.12999725341797,79.63999938964844,79.91999816894531,79.91999816894531,0
2011-12-23,99.4800033569336,100.2300033569336,99.23999786376953,99.68000030517578,99.68000030517578,95270,1254.0,1265.4200439453125,1254.0,1265.3299560546875,1265.3299560546875,2233830000,2607.429931640625,2618.840087890625,2599.889892578125,2618.639892578125,2618.639892578125,960940000,79.9000015258789,80.05999755859375,79.72000122070312,80.01000213623047,80.01000213623047,0
2011-12-27,99.91999816894531,101.7699966430664,99.37000274658203,101.33999633789062,101.33999633789062,124238,1265.02001953125,1269.3699951171875,1262.300048828125,1265.4300537109375,1265.4300537109375,2130590000,2613.510009765625,2633.340087890625,2610.77001953125,2625.199951171875,2625.199951171875,945590000,79.93000030517578,80.05000305175781,79.7699966430664,79.79000091552734,79.79000091552734,0
2011-12-28,101.25,101.70999908447266,99.11000061035156,99.36000061035156,99.36000061035156,164655,1265.3800048828125,1265.8499755859375,1248.6400146484375,1249.6400146484375,1249.6400146484375,2349980000,2626.18994140625,2626.340087890625,2586.85009765625,2589.97998046875,2589.97998046875,1069930000,79.80999755859375,80.5999984741211,79.69999694824219,80.48999786376953,80.48999786376953,0
2011-12-29,99.58999633789062,99.91999816894531,98.30000305175781,99.6500015258789,99.6500015258789,153915,1249.75,1263.5400390625,1249.75,1263.02001953125,1263.02001953125,2278130000,2596.330078125,2614.8701171875,2593.0400390625,2613.739990234375,2613.739990234375,1011380000,80.6500015258789,80.8499984741211,79.69999694824219,80.4800033569336,80.4800033569336,0
2011-12-30,99.77999877929688,100.16000366210938,98.61000061035156,98.83000183105469,98.83000183105469,154064,1262.8199462890625,1264.1199951171875,1257.4599609375,1257.5999755859375,1257.5999755859375,2271850000,2610.22998046875,2616.4599609375,2604.60009765625,2605.14990234375,2605.14990234375,1056790000,80.4000015258789,80.8499984741211,79.9800033569336,80.16999816894531,80.16999816894531,0
2012-01-03,99.69999694824219,103.18000030517578,99.6500015258789,102.95999908447266,102.95999908447266,275481,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000,2657.389892578125,2665.89990234375,2641.97998046875,2648.719970703125,2648.719970703125,1636850000,80.2300033569336,80.38999938964844,79.51000213623047,79.61000061035156,79.61000061035156,0
2012-01-04,102.98999786376953,103.73999786376953,101.87999725341797,103.22000122070312,103.22000122070312,271711,1277.030029296875,1278.72998046875,1268.0999755859375,1277.300048828125,1277.300048828125,3592580000,2639.89990234375,2653.179931640625,2627.22998046875,2648.360107421875,2648.360107421875,1670530000,79.6500015258789,80.31999969482422,79.55000305175781,80.08999633789062,80.08999633789062,0
2012-01-05,103.29000091552734,103.7300033569336,101.30000305175781,101.80999755859375,101.80999755859375,295615,1277.300048828125,1283.050048828125,1265.260009765625,1281.06005859375,1281.06005859375,4315950000,2642.570068359375,2673.56005859375,2631.22998046875,2669.860107421875,2669.860107421875,1836410000,80.1500015258789,81.01000213623047,80.08999633789062,80.94000244140625,80.94000244140625,0
2012-01-06,101.3499984741211,102.80000305175781,100.87999725341797,101.55999755859375,101.55999755859375,290458,1280.9300537109375,1281.8399658203125,1273.3399658203125,1277.81005859375,1277.81005859375,3656830000,2671.169921875,2682.1201171875,2658.830078125,2674.219970703125,2674.219970703125,1683090000,80.9000015258789,81.37000274658203,80.77999877929688,81.23999786376953,81.23999786376953,0
2012-01-09,101.91999816894531,102.1500015258789,100.0999984741211,101.30999755859375,101.30999755859375,311866,1277.8299560546875,1281.989990234375,1274.550048828125,1280.699951171875,1280.699951171875,3371600000,2682.97998046875,2683.780029296875,2662.9599609375,2676.56005859375,2676.56005859375,1768080000,81.43000030517578,81.5,80.91999816894531,81.05000305175781,81.05000305175781,0
2012-01-10,101.30000305175781,103.41000366210938,101.30000305175781,102.23999786376953,102.23999786376953,291273,1280.77001953125,1296.4599609375,1280.77001953125,1292.0799560546875,1292.0799560546875,4221960000,2704.419921875,2712.5,2694.330078125,2702.5,2702.5,1809500000,80.91999816894531,81.47000122070312,80.70999908447266,80.80000305175781,80.80000305175781,0
2012-01-11,102.19999694824219,102.45999908447266,100.55000305175781,100.87000274658203,100.87000274658203,311641,1292.02001953125,1293.800048828125,1285.4100341796875,1292.47998046875,1292.47998046875,3968120000,2695.77001953125,2714.2900390625,2690.72998046875,2710.760009765625,2710.760009765625,1699660000,80.98999786376953,81.48999786376953,80.70999908447266,81.3499984741211,81.3499984741211,0
2012-01-12,101.0,102.9800033569336,98.5,99.0999984741211,99.0999984741211,370509,1292.47998046875,1296.8199462890625,1285.77001953125,1295.5,1295.5,4019890000,2716.8701171875,2726.429931640625,2697.320068359375,2724.699951171875,2724.699951171875,1669550000,81.25,81.48999786376953,80.69000244140625,80.7699966430664,80.7699966430664,0
2012-01-13,99.19999694824219,100.19000244140625,97.69999694824219,98.69999694824219,98.69999694824219,335624,1294.8199462890625,1294.8199462890625,1277.5799560546875,1289.0899658203125,1289.0899658203125,3692370000,2707.409912109375,2712.929931640625,2689.580078125,2710.669921875,2710.669921875,1655960000,80.81999969482422,81.77999877929688,80.52999877929688,81.43000030517578,81.43000030517578,0
2012-01-17,98.94999694824219,101.01000213623047,98.5999984741211,100.70999908447266,100.70999908447266,341887,1290.219970703125,1303.0,1290.219970703125,1293.6700439453125,1293.6700439453125,4010490000,2736.340087890625,2742.72998046875,2721.030029296875,2728.080078125,2728.080078125,1664210000,81.41999816894531,81.69999694824219,80.7699966430664,81.18000030517578,81.18000030517578,0
2012-01-18,100.91000366210938,102.05999755859375,99.83999633789062,100.58999633789062,100.58999633789062,269387,1293.6500244140625,1308.1099853515625,1290.989990234375,1308.0400390625,1308.0400390625,4096160000,2731.159912109375,2769.7099609375,2730.050048828125,2769.7099609375,2769.7099609375,1968940000,81.08000183105469,81.44999694824219,80.47000122070312,80.5999984741211,80.5999984741211,0
2012-01-19,101.13999938964844,102.05999755859375,99.9800033569336,100.38999938964844,100.38999938964844,120170,1308.0699462890625,1315.489990234375,1308.0699462890625,1314.5,1314.5,4465890000,2779.739990234375,2793.35009765625,2777.169921875,2788.330078125,2788.330078125,1959950000,80.4800033569336,81.12000274658203,80.04000091552734,80.20999908447266,80.20999908447266,0
2012-01-20,100.38999938964844,100.73999786376953,97.91000366210938,98.45999908447266,98.45999908447266,304986,1314.489990234375,1315.3800048828125,1309.1700439453125,1315.3800048828125,1315.3800048828125,3912620000,2776.0400390625,2787.199951171875,2775.8701171875,2786.699951171875,2786.699951171875,1949660000,80.08999633789062,80.58000183105469,79.98999786376953,80.22000122070312,80.22000122070312,0
2012-01-23,98.33999633789062,100.23999786376953,97.4000015258789,99.58000183105469,99.58000183105469,238960,1315.2900390625,1322.280029296875,1309.8900146484375,1316.0,1316.0,3770910000,2786.2099609375,2804.989990234375,2769.820068359375,2784.169921875,2784.169921875,1652940000,80.37000274658203,80.38999938964844,79.5999984741211,79.69000244140625,79.69000244140625,0
2012-01-24,99.87999725341797,100.18000030517578,98.25,98.94999694824219,98.94999694824219,242477,1315.9599609375,1315.9599609375,1306.06005859375,1314.6500244140625,1314.6500244140625,3693560000,2771.580078125,2788.3798828125,2766.340087890625,2786.639892578125,2786.639892578125,1620690000,79.75,80.38999938964844,79.5999984741211,79.86000061035156,79.86000061035156,0
2012-01-25,99.19999694824219,100.4000015258789,97.52999877929688,99.4000015258789,99.4000015258789,322794,1314.4000244140625,1328.300048828125,1307.6500244140625,1326.06005859375,1326.06005859375,4410910000,2803.22998046875,2822.7900390625,2788.949951171875,2818.31005859375,2818.31005859375,1918040000,79.80000305175781,80.3499984741211,79.37999725341797,79.56999969482422,79.56999969482422,0
2012-01-26,99.95999908447266,101.38999938964844,99.2300033569336,99.69999694824219,99.69999694824219,260744,1326.280029296875,1333.469970703125,1313.5999755859375,1318.4300537109375,1318.4300537109375,4522070000,2828.780029296875,2834.300048828125,2794.780029296875,2805.280029296875,2805.280029296875,1998970000,79.48999786376953,79.54000091552734,79.05999755859375,79.41000366210938,79.41000366210938,0
2012-01-27,99.93000030517578,100.62999725341797,99.12999725341797,99.55999755859375,99.55999755859375,253456,1318.25,1320.06005859375,1311.719970703125,1316.3299560546875,1316.3299560546875,4007380000,2797.659912109375,2821.550048828125,2797.239990234375,2816.550048828125,2816.550048828125,1707350000,79.44999694824219,79.54000091552734,78.7699966430664,78.9000015258789,78.9000015258789,0
2012-01-30,100.0,100.05000305175781,98.43000030517578,98.77999877929688,98.77999877929688,215829,1316.1600341796875,1316.1600341796875,1300.489990234375,1313.010009765625,1313.010009765625,3659010000,2790.39990234375,2816.85009765625,2782.43994140625,2811.93994140625,2811.93994140625,1668970000,78.9000015258789,79.44999694824219,78.7699966430664,79.16000366210938,79.16000366210938,0
2012-01-31,98.87999725341797,101.29000091552734,97.86000061035156,98.4800033569336,98.4800033569336,373891,1313.530029296875,1321.4100341796875,1306.68994140625,1312.4100341796875,1312.4100341796875,4235550000,2825.760009765625,2830.449951171875,2798.77001953125,2813.840087890625,2813.840087890625,1786550000,79.0999984741211,79.4800033569336,78.73999786376953,79.27999877929688,79.27999877929688,0
2012-02-01,98.37999725341797,99.48999786376953,97.11000061035156,97.61000061035156,97.61000061035156,293554,1312.449951171875,1330.52001953125,1312.449951171875,1324.0899658203125,1324.0899658203125,4504360000,2830.10009765625,2855.72998046875,2825.18994140625,2848.27001953125,2848.27001953125,2125720000,79.30999755859375,79.56999969482422,78.62000274658203,78.91999816894531,78.91999816894531,0
